epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00682190,0.00741052,0.035100,0.025401
2,0.00680655,0.00742826,0.036854,0.025949
3,0.00679865,0.00744684,0.037307,0.029295
4,0.00678916,0.00745502,0.038089,0.021321
5,0.00677756,0.00749909,0.035084,0.021096
6,0.00676529,0.00749580,0.034838,0.020388
7,0.00675609,0.00752715,0.031627,0.015980
8,0.00674759,0.00752717,0.030820,0.017332
9,0.00674196,0.00754673,0.031638,0.020881
