epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.37937958,0.06393768,0.025576,0.025268
2,0.37727205,0.06373114,0.029975,0.023991
3,0.37671348,0.06408298,0.021567,0.016911
4,0.37595507,0.06433081,0.022969,0.019173
5,0.37500146,0.06437987,0.028726,0.025886
6,0.37359720,0.06513685,0.025487,0.025407
7,0.37181023,0.06585067,0.027358,0.024987
