epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38046858,0.06386651,0.005098,0.012584
2,0.37894196,0.06378020,0.010660,0.022277
3,0.37853834,0.06416947,0.014709,0.012954
4,0.37804911,0.06445720,0.001152,0.002672
5,0.37765865,0.06484212,0.005816,0.012506
6,0.37686605,0.06463355,-0.003627,0.006271
7,0.37613258,0.06539604,0.007438,0.011027
8,0.37531589,0.06621427,0.003521,0.007464
