epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.37920719,0.06979897,0.001697,0.014531
2,0.37867976,0.06974352,0.000618,0.006246
3,0.37838379,0.06977478,0.005807,0.012928
4,0.37787658,0.06982576,0.011385,0.017229
5,0.37710832,0.06990077,0.012595,0.017944
6,0.37552765,0.07004750,0.009217,0.025112
7,0.37335885,0.07017511,0.009464,0.019155
8,0.37104523,0.07008437,0.005006,0.017799
9,0.36890214,0.07031305,0.003181,0.018888
10,0.36676067,0.07058747,0.003978,0.017751
