epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00673514,0.00746330,0.062433,0.042253
2,0.00670436,0.00748976,0.062745,0.041912
3,0.00669590,0.00747751,0.065686,0.043947
4,0.00668923,0.00747912,0.065030,0.040557
5,0.00668279,0.00748104,0.061352,0.040103
6,0.00667969,0.00748752,0.062299,0.040343
7,0.00667502,0.00748308,0.062800,0.039873
8,0.00667097,0.00748447,0.063481,0.040060
