epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.35572095,0.07623493,0.162476,0.152785
2,0.33431319,0.08041670,0.134563,0.124549
3,0.32305293,0.08042947,0.178991,0.173784
4,0.31349875,0.07952926,0.147747,0.138437
5,0.30476884,0.08655041,0.159170,0.154887
6,0.29574428,0.09430219,0.169870,0.169030
7,0.28710924,0.08933079,0.155045,0.155867
8,0.27852199,0.09565691,0.112754,0.113315
