epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00655245,0.00676749,0.017008,0.009698
2,0.00650459,0.00678009,0.018495,0.009486
3,0.00649832,0.00676107,0.024353,0.008449
4,0.00648716,0.00682311,0.029562,0.011313
5,0.00647931,0.00677962,0.028075,0.010088
6,0.00647772,0.00675113,0.028846,0.009945
7,0.00647316,0.00677881,0.028313,0.010331
8,0.00647124,0.00675898,0.028250,0.009396
9,0.00646646,0.00677521,0.028598,0.010170
