epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00695161,0.00678712,0.029145,0.017686
2,0.00692661,0.00679763,0.033580,0.026855
3,0.00692100,0.00678703,0.027679,0.029316
4,0.00691839,0.00679610,0.023463,0.021575
5,0.00691523,0.00680150,0.031417,0.027116
6,0.00691335,0.00681045,0.030550,0.034725
7,0.00691165,0.00680251,0.035058,0.034714
8,0.00690937,0.00680318,0.032780,0.032922
9,0.00690939,0.00680766,0.033695,0.031791
10,0.00690805,0.00681282,0.032341,0.032076
