epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00735549,0.00684048,0.027803,0.027803
2,0.00735462,0.00684057,0.026696,0.026696
3,0.00735525,0.00684048,0.025152,0.025152
4,0.00735486,0.00684045,0.024155,0.024155
5,0.00735330,0.00684051,0.020196,0.020196
6,0.00735348,0.00684074,0.014951,0.014951
