epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00713136,0.00669802,0.025168,0.025168
2,0.00712279,0.00669608,0.025742,0.025742
3,0.00711681,0.00669645,0.025854,0.025854
4,0.00711238,0.00669330,0.025126,0.025126
5,0.00710795,0.00669229,0.024230,0.024230
6,0.00710401,0.00669937,0.022349,0.022349
