epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00656321,0.00659584,0.045921,0.052425
2,0.00651423,0.00663240,0.046693,0.048891
3,0.00649684,0.00659314,0.044212,0.044601
4,0.00649527,0.00659394,0.037290,0.034932
5,0.00648175,0.00659613,0.041649,0.041130
6,0.00647680,0.00659876,0.046513,0.046474
7,0.00647704,0.00659338,0.049010,0.049583
8,0.00647005,0.00658997,0.055122,0.056429
9,0.00646459,0.00658980,0.055739,0.056768
10,0.00646413,0.00658990,0.055523,0.056394
