epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.06639977,0.06343397,0.020229,0.017113
2,0.06255046,0.06363622,0.016645,0.015101
3,0.06212642,0.06575627,0.012097,0.016003
4,0.06201126,0.06354703,0.012654,0.017838
5,0.06185358,0.06441039,0.027356,0.017623
6,0.06182635,0.06364814,0.018688,0.007886
7,0.06147635,0.06406298,0.016500,0.008501
8,0.06125598,0.06397182,0.007889,0.009886
9,0.06114044,0.06407326,0.016990,0.010230
10,0.06079064,0.06522415,0.014198,0.012260
