epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.06525117,0.06647438,0.024743,0.031332
2,0.06438101,0.06648357,0.018165,0.023271
3,0.06426492,0.06650599,0.010904,0.009259
4,0.06416976,0.06718849,0.003456,0.003600
5,0.06411849,0.06660272,0.011651,0.001079
6,0.06404474,0.06657769,0.010083,0.013028
