epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00654932,0.00668344,0.018875,0.016234
2,0.00650891,0.00675493,0.019260,0.014127
3,0.00649814,0.00670663,0.025413,0.017832
4,0.00648738,0.00672689,0.024688,0.015180
5,0.00648093,0.00668344,0.019170,0.016549
6,0.00647287,0.00671259,0.023769,0.014820
7,0.00647353,0.00669176,0.021588,0.015031
8,0.00647261,0.00669827,0.023408,0.015417
