epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38704010,0.06415824,0.031843,0.024774
2,0.37741700,0.06392029,0.033039,0.015489
3,0.37599870,0.06498566,0.032344,0.014912
4,0.37519228,0.06501657,0.011356,0.009443
5,0.37408662,0.06513414,0.018059,0.009532
6,0.37312073,0.06460896,0.016810,0.009258
7,0.37179833,0.06536267,0.009139,0.005113
