epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00751732,0.00708467,0.115622,0.078494
2,0.00745667,0.00712548,0.113006,0.077846
3,0.00744030,0.00711695,0.116483,0.077452
4,0.00743093,0.00718081,0.111818,0.077419
5,0.00741859,0.00713003,0.111156,0.076827
6,0.00741032,0.00713083,0.109643,0.076002
7,0.00740671,0.00715847,0.109032,0.075683
8,0.00739465,0.00714410,0.108381,0.074578
