epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38159965,0.06822834,0.015369,0.024551
2,0.37794499,0.06806569,0.016988,0.014751
3,0.37739874,0.06835548,0.016749,0.022513
4,0.37679272,0.06822874,0.018614,0.022508
5,0.37618007,0.06833172,0.014909,0.012818
6,0.37565967,0.06946856,0.009556,0.011360
7,0.37495312,0.06890140,0.008915,0.012461
8,0.37407774,0.06933814,0.005213,0.005974
9,0.37322384,0.06918443,0.005998,0.004779
