epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00678488,0.00722554,0.046605,0.022181
2,0.00676652,0.00722725,0.045417,0.013375
3,0.00675996,0.00722292,0.046203,0.014145
4,0.00675684,0.00722525,0.046168,0.016071
5,0.00675428,0.00722580,0.048244,0.019425
6,0.00675120,0.00722577,0.047245,0.019967
7,0.00674875,0.00722480,0.048071,0.016445
8,0.00674736,0.00722984,0.047608,0.013880
9,0.00674561,0.00722385,0.048487,0.014916
10,0.00674519,0.00722326,0.048793,0.014762
