epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38503831,0.06352477,0.028112,0.017371
2,0.37704431,0.06384000,0.012554,0.015545
3,0.37594537,0.06421801,0.036222,0.022195
4,0.37476940,0.06472068,0.028497,0.021232
5,0.37352780,0.06456222,0.025581,0.023172
6,0.37238974,0.06486257,0.020594,0.020093
7,0.37110022,0.06495620,0.017426,0.019183
8,0.36943412,0.06587347,0.019171,0.021405
