epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.37929592,0.07010664,0.005189,0.003844
2,0.37807146,0.06796429,0.027249,0.027621
3,0.37759848,0.06799187,0.031944,0.031347
4,0.37730256,0.06805394,0.030483,0.028924
5,0.37702032,0.06830038,0.024165,0.021602
6,0.37670134,0.06828387,0.030035,0.027472
7,0.37629110,0.06846561,0.026547,0.027831
8,0.37556935,0.06861179,0.026995,0.028775
