epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00712423,0.00736451,0.080933,0.045967
2,0.00707477,0.00734428,0.074800,0.051595
3,0.00706313,0.00734840,0.082543,0.045603
4,0.00705253,0.00732526,0.081158,0.055075
5,0.00704749,0.00735285,0.084703,0.060181
6,0.00704362,0.00733480,0.082293,0.048730
7,0.00703723,0.00733028,0.082328,0.055921
8,0.00703393,0.00733547,0.083981,0.059143
9,0.00703125,0.00733119,0.085717,0.062572
10,0.00702818,0.00733089,0.084212,0.060263
