epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.07251353,0.06350559,0.045659,0.045965
2,0.06397270,0.06269785,0.040679,0.039267
3,0.06276589,0.06307749,0.032174,0.031326
4,0.06275800,0.06279715,0.033031,0.037179
5,0.06212382,0.06319395,0.026239,0.033385
6,0.06155294,0.06376143,0.033201,0.040993
