epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00657601,0.00660073,0.058590,0.057505
2,0.00651258,0.00659990,0.049257,0.048563
3,0.00650163,0.00659348,0.055389,0.053948
4,0.00648714,0.00659535,0.048304,0.049124
5,0.00648533,0.00659424,0.051321,0.051072
6,0.00647757,0.00659882,0.053227,0.051824
