epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38260315,0.06505750,0.071184,0.069377
2,0.37639742,0.06432609,0.048927,0.051059
3,0.37250562,0.06556571,0.043404,0.039531
4,0.36949221,0.06610232,0.043160,0.035712
5,0.36311884,0.06778801,0.042398,0.039311
6,0.35570239,0.07015994,0.031500,0.033433
