epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38089976,0.06417267,-0.017634,0.004278
2,0.37903115,0.06406873,-0.002146,0.006979
3,0.37865862,0.06422066,0.010185,0.014465
4,0.37808935,0.06490616,0.011742,0.006406
5,0.37746080,0.06493487,0.001178,0.000991
6,0.37672362,0.06429305,0.004313,0.004418
7,0.37583164,0.06515291,0.006307,0.007818
8,0.37488629,0.06533259,-0.002654,0.002001
9,0.37396642,0.06638920,-0.005082,-0.008833
