epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00654803,0.00660457,0.077679,0.078598
2,0.00649885,0.00661768,0.082516,0.082004
3,0.00649354,0.00661712,0.079313,0.080367
4,0.00647535,0.00663827,0.077638,0.079257
5,0.00646976,0.00663520,0.075169,0.077159
6,0.00646071,0.00665165,0.073965,0.076631
7,0.00646064,0.00666131,0.074063,0.076481
