epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.37119940,0.07601164,0.198547,0.215548
2,0.33738402,0.08035946,0.205180,0.221724
3,0.31750165,0.08147892,0.199792,0.216833
4,0.30050983,0.09309306,0.175065,0.188102
5,0.28373900,0.09266347,0.186014,0.197581
6,0.26773385,0.09887216,0.150264,0.161415
7,0.25288692,0.11140819,0.166058,0.176955
