epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38077308,0.06409784,0.011118,0.013990
2,0.37899161,0.06405051,0.023527,0.026306
3,0.37850745,0.06412089,0.029694,0.029613
4,0.37816817,0.06413511,0.025262,0.031563
5,0.37782307,0.06409141,0.023080,0.031857
6,0.37734439,0.06411184,0.026995,0.033493
7,0.37687214,0.06412074,0.021018,0.029197
8,0.37634543,0.06430971,0.022776,0.028186
