epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.37884829,0.06805544,0.023472,0.021196
2,0.37771011,0.06840654,0.026179,0.023910
3,0.37744800,0.06806894,0.027642,0.024717
4,0.37722814,0.06801352,0.031799,0.029021
5,0.37694688,0.06827088,0.023313,0.014908
6,0.37666705,0.06838024,0.027112,0.023631
7,0.37622770,0.06840153,0.026874,0.024956
8,0.37581581,0.06845827,0.021499,0.018129
9,0.37507002,0.06891121,0.020400,0.019060
