epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.12145753,0.07798745,-0.058804,-0.109292
2,0.08593689,0.07783585,-0.006653,-0.037212
3,0.07785846,0.07196662,0.031148,-0.008703
4,0.07541575,0.06860547,0.050048,0.042466
5,0.07228918,0.06829221,0.010965,-0.010025
6,0.07169944,0.06833072,0.015639,0.006810
7,0.07057739,0.07038382,0.026968,0.046929
8,0.06771343,0.07342199,0.027112,0.047741
9,0.06485723,0.07503260,0.024295,0.028407
