epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00655683,0.00667878,0.028980,0.017728
2,0.00652961,0.00671135,0.038998,0.024001
3,0.00650990,0.00668066,0.033786,0.020666
4,0.00649284,0.00668659,0.033702,0.016447
5,0.00648258,0.00668832,0.034102,0.022862
6,0.00648147,0.00668555,0.034397,0.020729
7,0.00647336,0.00668560,0.033343,0.021439
