epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.06617972,0.06350277,0.031020,0.021197
2,0.06266201,0.06446366,0.029193,0.021233
3,0.06225847,0.06389186,0.033210,0.019212
4,0.06200791,0.06417412,0.021714,0.017280
5,0.06173798,0.06369476,0.017013,0.015772
6,0.06167423,0.06448119,0.010005,0.006871
7,0.06132777,0.06400956,0.013764,0.011467
8,0.06131689,0.06407343,0.013662,0.006862
