epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38012524,0.06683343,0.015079,0.022361
2,0.37846793,0.06657890,0.013110,0.019863
3,0.37809320,0.06664833,0.008777,0.009931
4,0.37769028,0.06706773,0.013014,0.013324
5,0.37721888,0.06706450,0.006786,0.016847
6,0.37672210,0.06740951,0.012094,0.015865
