epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.37925007,0.06720591,0.023659,0.023079
2,0.37848733,0.06645023,0.026239,0.027731
3,0.37828480,0.06646378,0.029695,0.025170
4,0.37814893,0.06649675,0.032957,0.028841
5,0.37792919,0.06676195,0.030746,0.024164
6,0.37771207,0.06659547,0.032651,0.028501
7,0.37741609,0.06675776,0.026351,0.022499
8,0.37718856,0.06675336,0.024525,0.020481
9,0.37666958,0.06692541,0.020898,0.016377
