epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00707671,0.00719430,0.025611,0.016005
2,0.00704401,0.00718897,0.019914,0.010120
3,0.00703586,0.00719152,0.011803,0.007885
4,0.00703088,0.00726549,0.010087,0.008876
5,0.00702759,0.00734981,0.003730,0.009953
6,0.00702266,0.00736308,0.005004,0.010991
