epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.37903913,0.06815782,0.021327,0.020914
2,0.37772271,0.06806425,0.024799,0.024415
3,0.37743209,0.06818249,0.030464,0.025681
4,0.37725448,0.06807208,0.028012,0.023983
5,0.37696392,0.06813173,0.030451,0.025486
6,0.37665201,0.06852039,0.019894,0.018780
7,0.37635481,0.06841098,0.026642,0.026142
8,0.37582548,0.06870109,0.021699,0.021249
