epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.00662572,0.00717178,0.013218,0.010745
2,0.00659599,0.00716996,0.005960,0.003051
3,0.00659111,0.00716898,0.011411,0.010788
4,0.00658941,0.00716850,0.023341,0.025213
5,0.00658898,0.00716837,0.023730,0.024776
6,0.00658876,0.00716849,0.022673,0.024841
7,0.00658872,0.00716839,0.023154,0.027450
8,0.00658856,0.00716858,0.024148,0.028286
9,0.00658850,0.00716838,0.024110,0.028247
10,0.00658841,0.00716844,0.023897,0.027729
