epoch,train_loss,val_loss,val_ic,val_rank_ic
1,0.38039056,0.06815387,0.019945,0.021857
2,0.37776002,0.06805141,0.009060,0.008581
3,0.37711492,0.06821214,0.012402,0.016057
4,0.37662952,0.06811241,0.012555,0.012911
5,0.37615276,0.06843444,0.013857,0.015489
6,0.37557698,0.06858053,0.007834,0.010827
